"a"	"b"	"w"	"x1"	"y1"	"x2"	"y2"
"19_10"	"21_11"	0.0982872772924807	19	0.811141806638003	21	0.50807248392792
"19_11"	"21_11"	0.764147482046855	19	0.492906451627985	21	0.50807248392792
"19_12"	"21_11"	0.0625057251559952	19	0.866810060678604	21	0.50807248392792
"19_13"	"21_11"	0.119149555495701	19	0.110355515401671	21	0.50807248392792
"19_14"	"21_11"	0.114820173585333	19	0.602680751492688	21	0.50807248392792
"19_15"	"21_11"	0.119966994688455	19	0.953673064583862	21	0.50807248392792
"19_16"	"21_11"	0.11324143845316	19	0.260511195174803	21	0.50807248392792
"19_17"	"21_11"	0.104160576867479	19	0.663181512678284	21	0.50807248392792
"19_18"	"21_11"	0.208782436433286	19	0.138980806248414	21	0.50807248392792
"19_19"	"21_11"	0.111343426420217	19	0.37869840490288	21	0.50807248392792
"19_1"	"21_12"	0.0950916528565412	19	0.0871920476936017	21	0.260511195174803
"19_2"	"21_12"	0.109198046914801	19	0.787978338929934	21	0.260511195174803
"19_3"	"21_12"	0.131376044418655	19	0.722992820822347	21	0.260511195174803
"19_4"	"21_12"	0.176518242769921	19	0.436737715880843	21	0.260511195174803
"19_5"	"21_12"	0.0940217575863366	19	0.212108835318037	21	0.260511195174803
"19_6"	"21_12"	0.10476392820345	19	0.531340449378505	21	0.260511195174803
"19_7"	"21_12"	0.0650500675250564	19	0.235272303026106	21	0.260511195174803
"19_8"	"21_12"	0.0858809347147578	19	0.554503917086574	21	0.260511195174803
"19_9"	"21_12"	0.131944886254733	19	0.291835400997621	21	0.260511195174803
"19_10"	"21_12"	0.106909274505269	19	0.811141806638003	21	0.260511195174803
"19_11"	"21_12"	0.128446926327985	19	0.492906451627985	21	0.260511195174803
"19_12"	"21_12"	0.0848599659723232	19	0.866810060678604	21	0.260511195174803
"19_13"	"21_12"	0.0904933106163207	19	0.110355515401671	21	0.260511195174803
"19_14"	"21_12"	0.104805199571957	19	0.602680751492688	21	0.260511195174803
"19_15"	"21_12"	0.132168941334489	19	0.953673064583862	21	0.260511195174803
"19_16"	"21_12"	0.736062629519787	19	0.260511195174803	21	0.260511195174803
"19_17"	"21_12"	0.0870338402797411	19	0.663181512678284	21	0.260511195174803
"19_18"	"21_12"	0.107646482479949	19	0.138980806248414	21	0.260511195174803
"19_19"	"21_12"	0.144232691394174	19	0.37869840490288	21	0.260511195174803
"19_1"	"21_13"	0.0904305610868945	19	0.0871920476936017	21	0.738158853122281
"19_2"	"21_13"	0.137360859907147	19	0.787978338929934	21	0.738158853122281
"19_3"	"21_13"	0.615200751335352	19	0.722992820822347	21	0.738158853122281
"19_4"	"21_13"	0.203114589818362	19	0.436737715880843	21	0.738158853122281
"19_5"	"21_13"	0.109891523573394	19	0.212108835318037	21	0.738158853122281
"19_6"	"21_13"	0.219979438386764	19	0.531340449378505	21	0.738158853122281
"19_7"	"21_13"	0.108382129587592	19	0.235272303026106	21	0.738158853122281
"19_8"	"21_13"	0.105942226501114	19	0.554503917086574	21	0.738158853122281
"19_9"	"21_13"	0.200273473892831	19	0.291835400997621	21	0.738158853122281
"19_10"	"21_13"	0.148484803346127	19	0.811141806638003	21	0.738158853122281
"19_11"	"21_13"	0.132256372545741	19	0.492906451627985	21	0.738158853122281
"19_12"	"21_13"	0.12591962935498	19	0.866810060678604	21	0.738158853122281
"19_13"	"21_13"	0.0951130876785171	19	0.110355515401671	21	0.738158853122281
"19_14"	"21_13"	0.213099828685358	19	0.602680751492688	21	0.738158853122281
"19_15"	"21_13"	0.146217710417975	19	0.953673064583862	21	0.738158853122281
"19_16"	"21_13"	0.130183095210381	19	0.260511195174803	21	0.738158853122281
"19_17"	"21_13"	0.155907095538625	19	0.663181512678284	21	0.738158853122281
"19_18"	"21_13"	0.143264429876151	19	0.138980806248414	21	0.738158853122281
"19_19"	"21_13"	0.162142101811535	19	0.37869840490288	21	0.738158853122281
"19_1"	"21_14"	0.0865957792583577	19	0.0871920476936017	21	0.383274480186782
"19_2"	"21_14"	0.105373571312732	19	0.787978338929934	21	0.383274480186782
"19_3"	"21_14"	0.159849628868557	19	0.722992820822347	21	0.383274480186782
"19_4"	"21_14"	0.15919989839146	19	0.436737715880843	21	0.383274480186782
"19_5"	"21_14"	0.104141418662297	19	0.212108835318037	21	0.383274480186782
"19_6"	"21_14"	0.119632358617757	19	0.531340449378505	21	0.383274480186782
"19_7"	"21_14"	0.0755087239586788	19	0.235272303026106	21	0.383274480186782
"19_8"	"21_14"	0.162859965907674	19	0.554503917086574	21	0.383274480186782
"19_9"	"21_14"	0.239912056436562	19	0.291835400997621	21	0.383274480186782
"19_10"	"21_14"	0.0916572396273874	19	0.811141806638003	21	0.383274480186782
"19_11"	"21_14"	0.170521317190079	19	0.492906451627985	21	0.383274480186782
"19_12"	"21_14"	0.0926539843570427	19	0.866810060678604	21	0.383274480186782
"19_13"	"21_14"	0.0891454436931829	19	0.110355515401671	21	0.383274480186782
"19_14"	"21_14"	0.13831800802471	19	0.602680751492688	21	0.383274480186782
"19_15"	"21_14"	0.10666744055936	19	0.953673064583862	21	0.383274480186782
"19_16"	"21_14"	0.239928723062711	19	0.260511195174803	21	0.383274480186782
"19_17"	"21_14"	0.142554685205971	19	0.663181512678284	21	0.383274480186782
"19_18"	"21_14"	0.116774618782057	19	0.138980806248414	21	0.383274480186782
"19_19"	"21_14"	0.598554133037277	19	0.37869840490288	21	0.383274480186782
"19_1"	"21_15"	0.122616446262916	19	0.0871920476936017	21	0.13351898310974
"19_2"	"21_15"	0.105419141044862	19	0.787978338929934	21	0.13351898310974
"19_3"	"21_15"	0.0889300944935869	19	0.722992820822347	21	0.13351898310974
"19_4"	"21_15"	0.111306806438475	19	0.436737715880843	21	0.13351898310974
"19_5"	"21_15"	0.114980803239609	19	0.212108835318037	21	0.13351898310974
"19_6"	"21_15"	0.104438250966052	19	0.531340449378505	21	0.13351898310974
"19_7"	"21_15"	0.176245666819873	19	0.235272303026106	21	0.13351898310974
"19_8"	"21_15"	0.0740953799875617	19	0.554503917086574	21	0.13351898310974
"19_9"	"21_15"	0.112516170646692	19	0.291835400997621	21	0.13351898310974
"19_10"	"21_15"	0.119591157687135	19	0.811141806638003	21	0.13351898310974
"19_11"	"21_15"	0.125878303547636	19	0.492906451627985	21	0.13351898310974
"19_12"	"21_15"	0.0857348463475607	19	0.866810060678604	21	0.13351898310974
"19_13"	"21_15"	0.80469684801751	19	0.110355515401671	21	0.13351898310974
"19_14"	"21_15"	0.101483007736912	19	0.602680751492688	21	0.13351898310974
"19_15"	"21_15"	0.0815249052012065	19	0.953673064583862	21	0.13351898310974
"19_16"	"21_15"	0.104321655796853	19	0.260511195174803	21	0.13351898310974
"19_17"	"21_15"	0.117540392381904	19	0.663181512678284	21	0.13351898310974
"19_18"	"21_15"	0.249716947113289	19	0.138980806248414	21	0.13351898310974
"19_19"	"21_15"	0.103903708006792	19	0.37869840490288	21	0.13351898310974
"19_1"	"21_16"	0.0928546321542247	19	0.0871920476936017	21	0.451903748180777
"19_2"	"21_16"	0.118461038381682	19	0.787978338929934	21	0.451903748180777
"19_3"	"21_16"	0.174884332571362	19	0.722992820822347	21	0.451903748180777
"19_4"	"21_16"	0.736747526355122	19	0.436737715880843	21	0.451903748180777
"19_5"	"21_16"	0.0959149468454021	19	0.212108835318037	21	0.451903748180777
"19_6"	"21_16"	0.155293139356945	19	0.531340449378505	21	0.451903748180777
"19_7"	"21_16"	0.0632675844126891	19	0.235272303026106	21	0.451903748180777
"19_8"	"21_16"	0.13666935492157	19	0.554503917086574	21	0.451903748180777
"19_9"	"21_16"	0.150713171291597	19	0.291835400997621	21	0.451903748180777
"19_10"	"21_16"	0.105434531045511	19	0.811141806638003	21	0.451903748180777
"19_11"	"21_16"	0.130558763658691	19	0.492906451627985	21	0.451903748180777
"19_12"	"21_16"	0.104447569092993	19	0.866810060678604	21	0.451903748180777
"19_13"	"21_16"	0.0962826111126472	19	0.110355515401671	21	0.451903748180777
"19_14"	"21_16"	0.142868098572624	19	0.602680751492688	21	0.451903748180777
"19_15"	"21_16"	0.138920706308161	19	0.953673064583862	21	0.451903748180777
"19_16"	"21_16"	0.166664505333336	19	0.260511195174803	21	0.451903748180777
"19_17"	"21_16"	0.162939346631066	19	0.663181512678284	21	0.451903748180777
"19_18"	"21_16"	0.111608158269589	19	0.138980806248414	21	0.451903748180777
"19_19"	"21_16"	0.189298782884973	19	0.37869840490288	21	0.451903748180777
"19_1"	"21_17"	0.0604995740595483	19	0.0871920476936017	21	0.235272303026106
"19_2"	"21_17"	0.106703313476571	19	0.787978338929934	21	0.235272303026106
"19_3"	"21_17"	0.096600570729675	19	0.722992820822347	21	0.235272303026106
"19_4"	"21_17"	0.0795521628781095	19	0.436737715880843	21	0.235272303026106
"19_5"	"21_17"	0.379170159708942	19	0.212108835318037	21	0.235272303026106
"19_6"	"21_17"	0.0925392951693996	19	0.531340449378505	21	0.235272303026106
"19_7"	"21_17"	0.676965428878328	19	0.235272303026106	21	0.235272303026106
"19_8"	"21_17"	0.0915826269093288	19	0.554503917086574	21	0.235272303026106
"19_9"	"21_17"	0.0975181566995989	19	0.291835400997621	21	0.235272303026106
"19_10"	"21_17"	0.122780560998363	19	0.811141806638003	21	0.235272303026106
"19_11"	"21_17"	0.0952309778214278	19	0.492906451627985	21	0.235272303026106
"19_12"	"21_17"	0.101043569814851	19	0.866810060678604	21	0.235272303026106
"19_13"	"21_17"	0.133253501512583	19	0.110355515401671	21	0.235272303026106
"19_14"	"21_17"	0.0841390517359759	19	0.602680751492688	21	0.235272303026106
"19_15"	"21_17"	0.0871717402672985	19	0.953673064583862	21	0.235272303026106
"19_16"	"21_17"	0.0904294825723961	19	0.260511195174803	21	0.235272303026106
"19_17"	"21_17"	0.134129547438583	19	0.663181512678284	21	0.235272303026106
"19_18"	"21_17"	0.193061204424214	19	0.138980806248414	21	0.235272303026106
"19_19"	"21_17"	0.110242202356029	19	0.37869840490288	21	0.235272303026106
"19_1"	"21_18"	0.0803154178746258	19	0.0871920476936017	21	0.0234925114964121
"19_2"	"21_18"	0.103229864794743	19	0.787978338929934	21	0.0234925114964121
"19_3"	"21_18"	0.28717149591929	19	0.722992820822347	21	0.0234925114964121
"19_4"	"21_18"	0.109693040124806	19	0.436737715880843	21	0.0234925114964121
"19_5"	"21_18"	0.122033796049986	19	0.212108835318037	21	0.0234925114964121
"19_6"	"21_18"	0.110471471903713	19	0.531340449378505	21	0.0234925114964121
"19_7"	"21_18"	0.0630114897537862	19	0.235272303026106	21	0.0234925114964121
"19_8"	"21_18"	0.316411038597366	19	0.554503917086574	21	0.0234925114964121
"19_9"	"21_18"	0.242786936097068	19	0.291835400997621	21	0.0234925114964121
"19_10"	"21_18"	0.0791876562878472	19	0.811141806638003	21	0.0234925114964121
"19_11"	"21_18"	0.0985402223563155	19	0.492906451627985	21	0.0234925114964121
"19_12"	"21_18"	0.0941507414930263	19	0.866810060678604	21	0.0234925114964121
"19_13"	"21_18"	0.06978366862714	19	0.110355515401671	21	0.0234925114964121
"19_14"	"21_18"	0.0980589662267256	19	0.602680751492688	21	0.0234925114964121
"19_15"	"21_18"	0.0867790028691415	19	0.953673064583862	21	0.0234925114964121
"19_16"	"21_18"	0.104531487101159	19	0.260511195174803	21	0.0234925114964121
"19_17"	"21_18"	0.103640245597402	19	0.663181512678284	21	0.0234925114964121
"19_18"	"21_18"	0.0942015144712316	19	0.138980806248414	21	0.0234925114964121
"19_19"	"21_18"	0.253794037356393	19	0.37869840490288	21	0.0234925114964121
"19_1"	"21_19"	0.0787305240455635	19	0.0871920476936017	21	0.360111012478713
"19_2"	"21_19"	0.106233268251909	19	0.787978338929934	21	0.360111012478713
"19_3"	"21_19"	0.123900327413443	19	0.722992820822347	21	0.360111012478713
"19_4"	"21_19"	0.119270033764004	19	0.436737715880843	21	0.360111012478713
"19_5"	"21_19"	0.0838890302579148	19	0.212108835318037	21	0.360111012478713
"19_6"	"21_19"	0.081054942852808	19	0.531340449378505	21	0.360111012478713
"19_7"	"21_19"	0.0454899554889936	19	0.235272303026106	21	0.360111012478713
"19_8"	"21_19"	0.110129340357742	19	0.554503917086574	21	0.360111012478713
"19_9"	"21_19"	0.306156989271554	19	0.291835400997621	21	0.360111012478713
"19_10"	"21_19"	0.0942251174528597	19	0.811141806638003	21	0.360111012478713
"19_11"	"21_19"	0.276397253952889	19	0.492906451627985	21	0.360111012478713
"19_12"	"21_19"	0.0606217237734685	19	0.866810060678604	21	0.360111012478713
"19_13"	"21_19"	0.0750115460420858	19	0.110355515401671	21	0.360111012478713
"19_14"	"21_19"	0.0893960992933355	19	0.602680751492688	21	0.360111012478713
"19_15"	"21_19"	0.166010035104028	19	0.953673064583862	21	0.360111012478713
"19_16"	"21_19"	0.0909564315526321	19	0.260511195174803	21	0.360111012478713
"19_17"	"21_19"	0.0856393368809488	19	0.663181512678284	21	0.360111012478713
"19_18"	"21_19"	0.0794941662867389	19	0.138980806248414	21	0.360111012478713
"19_19"	"21_19"	0.152680281063352	19	0.37869840490288	21	0.360111012478713
"19_1"	"21_20"	0.133796538620676	19	0.0871920476936017	21	0.162144273956483
"19_2"	"21_20"	0.125554387326417	19	0.787978338929934	21	0.162144273956483
"19_3"	"21_20"	0.122366399704058	19	0.722992820822347	21	0.162144273956483
"19_4"	"21_20"	0.120081842867396	19	0.436737715880843	21	0.162144273956483
"19_5"	"21_20"	0.290291955034419	19	0.212108835318037	21	0.162144273956483
"19_6"	"21_20"	0.125761310951555	19	0.531340449378505	21	0.162144273956483
"19_7"	"21_20"	0.124934376685422	19	0.235272303026106	21	0.162144273956483
"19_8"	"21_20"	0.120705901259691	19	0.554503917086574	21	0.162144273956483
"19_9"	"21_20"	0.131162627506459	19	0.291835400997621	21	0.162144273956483
"19_10"	"21_20"	0.113719056201547	19	0.811141806638003	21	0.162144273956483
"19_11"	"21_20"	0.193441982585167	19	0.492906451627985	21	0.162144273956483
"19_12"	"21_20"	0.0852621240494149	19	0.866810060678604	21	0.162144273956483
"19_13"	"21_20"	0.211459348409121	19	0.110355515401671	21	0.162144273956483
"19_14"	"21_20"	0.185109564646967	19	0.602680751492688	21	0.162144273956483
"19_15"	"21_20"	0.113821342782996	19	0.953673064583862	21	0.162144273956483
"19_16"	"21_20"	0.111843518137003	19	0.260511195174803	21	0.162144273956483
"19_17"	"21_20"	0.156955525842966	19	0.663181512678284	21	0.162144273956483
"19_18"	"21_20"	0.744114067850154	19	0.138980806248414	21	0.162144273956483
"19_19"	"21_20"	0.172472746369995	19	0.37869840490288	21	0.162144273956483
"19_1"	"21_21"	0.0832512207358958	19	0.0871920476936017	21	0.655184077270149
"19_2"	"21_21"	0.131251944805402	19	0.787978338929934	21	0.655184077270149
"19_3"	"21_21"	0.18874872999681	19	0.722992820822347	21	0.655184077270149
"19_4"	"21_21"	0.28728742651045	19	0.436737715880843	21	0.655184077270149
"19_5"	"21_21"	0.164052288482741	19	0.212108835318037	21	0.655184077270149
"19_6"	"21_21"	0.247930404134473	19	0.531340449378505	21	0.655184077270149
"19_7"	"21_21"	0.0733100347976379	19	0.235272303026106	21	0.655184077270149
"19_8"	"21_21"	0.154407098832268	19	0.554503917086574	21	0.655184077270149
"19_9"	"21_21"	0.326809146521874	19	0.291835400997621	21	0.655184077270149
"19_10"	"21_21"	0.108670608684198	19	0.811141806638003	21	0.655184077270149
"19_11"	"21_21"	0.116855618322079	19	0.492906451627985	21	0.655184077270149
"19_12"	"21_21"	0.0973622737336184	19	0.866810060678604	21	0.655184077270149
"19_13"	"21_21"	0.0998280491665528	19	0.110355515401671	21	0.655184077270149
"19_14"	"21_21"	0.508262798246546	19	0.602680751492688	21	0.655184077270149
"19_15"	"21_21"	0.144961038876365	19	0.953673064583862	21	0.655184077270149
"19_16"	"21_21"	0.123907400895645	19	0.260511195174803	21	0.655184077270149
"19_17"	"21_21"	0.237307921756097	19	0.663181512678284	21	0.655184077270149
"19_18"	"21_21"	0.14484506530196	19	0.138980806248414	21	0.655184077270149
"19_19"	"21_21"	0.342117592372755	19	0.37869840490288	21	0.655184077270149
"21_1"	"23_1"	0.0865167837759056	21	0.110355515401671	23	0.644113744083559
"21_2"	"23_1"	0.14024133221856	21	0.945675629175727	23	0.644113744083559
"21_3"	"23_1"	0.145761575735468	21	0.678347544978218	23	0.644113744083559
"21_4"	"23_1"	0.200433062510788	21	0.546506481678439	23	0.644113744083559
"21_5"	"23_1"	0.120063748038875	21	0.803144371229868	23	0.644113744083559
"21_6"	"23_1"	0.234860696104158	21	0.291835400997621	23	0.644113744083559
"21_7"	"23_1"	0.19879334921214	21	0.424667839223914	23	0.644113744083559
"21_8"	"23_1"	0.300948823349369	21	0.610507250340355	23	0.644113744083559
"21_9"	"23_1"	0.0921470683537906	21	0.858812625270469	23	0.644113744083559
"21_10"	"23_1"	0.130701381181551	21	0.569669949386508	23	0.644113744083559
"21_11"	"23_1"	0.102770381398144	21	0.50807248392792	23	0.644113744083559
"21_12"	"23_1"	0.136980346364243	21	0.260511195174803	23	0.644113744083559
"21_13"	"23_1"	0.235406558240329	21	0.738158853122281	23	0.644113744083559
"21_14"	"23_1"	0.253367886421188	21	0.383274480186782	23	0.644113744083559
"21_15"	"23_1"	0.0898230151957027	21	0.13351898310974	23	0.644113744083559
"21_16"	"23_1"	0.212056974712576	21	0.451903748180777	23	0.644113744083559
"21_17"	"23_1"	0.0848719799801851	21	0.235272303026106	23	0.644113744083559
"21_18"	"23_1"	0.159622776841707	21	0.0234925114964121	23	0.644113744083559
"21_19"	"23_1"	0.135750909320679	21	0.360111012478713	23	0.644113744083559
"21_20"	"23_1"	0.164945436403818	21	0.162144273956483	23	0.644113744083559
"21_21"	"23_1"	0.668388657647696	21	0.655184077270149	23	0.644113744083559
"21_1"	"23_2"	0.0720090022271201	21	0.110355515401671	23	0.408363496481236
"21_2"	"23_2"	0.0968061594929859	21	0.945675629175727	23	0.408363496481236
"21_3"	"23_2"	0.130095547742955	21	0.678347544978218	23	0.408363496481236
"21_4"	"23_2"	0.134222634688599	21	0.546506481678439	23	0.408363496481236
"21_5"	"23_2"	0.106385067149744	21	0.803144371229868	23	0.408363496481236
"21_6"	"23_2"	0.130027488650546	21	0.291835400997621	23	0.408363496481236
"21_7"	"23_2"	0.716850585947078	21	0.424667839223914	23	0.408363496481236
"21_8"	"23_2"	0.096452678267387	21	0.610507250340355	23	0.408363496481236
"21_9"	"23_2"	0.0894365010362063	21	0.858812625270469	23	0.408363496481236
"21_10"	"23_2"	0.0933203077931445	21	0.569669949386508	23	0.408363496481236
"21_11"	"23_2"	0.0793688772197746	21	0.50807248392792	23	0.408363496481236
"21_12"	"23_2"	0.106594711544396	21	0.260511195174803	23	0.408363496481236
"21_13"	"23_2"	0.134755693334762	21	0.738158853122281	23	0.408363496481236
"21_14"	"23_2"	0.1934850952988	21	0.383274480186782	23	0.408363496481236
"21_15"	"23_2"	0.0755995786652941	21	0.13351898310974	23	0.408363496481236
"21_16"	"23_2"	0.173796636887248	21	0.451903748180777	23	0.408363496481236
"21_17"	"23_2"	0.0698476671726745	21	0.235272303026106	23	0.408363496481236
"21_18"	"23_2"	0.139321117090432	21	0.0234925114964121	23	0.408363496481236
"21_19"	"23_2"	0.109161629010996	21	0.360111012478713	23	0.408363496481236
"21_20"	"23_2"	0.11857614165941	21	0.162144273956483	23	0.408363496481236
"21_21"	"23_2"	0.16898051377982	21	0.655184077270149	23	0.408363496481236
"21_1"	"23_3"	0.0593783912652997	21	0.110355515401671	23	0.55336560664383
"21_2"	"23_3"	0.0995485124592103	21	0.945675629175727	23	0.55336560664383
"21_3"	"23_3"	0.138246343681936	21	0.678347544978218	23	0.55336560664383
"21_4"	"23_3"	0.18165056971259	21	0.546506481678439	23	0.55336560664383
"21_5"	"23_3"	0.0876092029294885	21	0.803144371229868	23	0.55336560664383
"21_6"	"23_3"	0.0903161710277569	21	0.291835400997621	23	0.55336560664383
"21_7"	"23_3"	0.109617437452328	21	0.424667839223914	23	0.55336560664383
"21_8"	"23_3"	0.0837435410435301	21	0.610507250340355	23	0.55336560664383
"21_9"	"23_3"	0.0983620838468802	21	0.858812625270469	23	0.55336560664383
"21_10"	"23_3"	0.748865928197137	21	0.569669949386508	23	0.55336560664383
"21_11"	"23_3"	0.0730421771353001	21	0.50807248392792	23	0.55336560664383
"21_12"	"23_3"	0.0780585447372888	21	0.260511195174803	23	0.55336560664383
"21_13"	"23_3"	0.084592309843368	21	0.738158853122281	23	0.55336560664383
"21_14"	"23_3"	0.121043472438838	21	0.383274480186782	23	0.55336560664383
"21_15"	"23_3"	0.0692008896970258	21	0.13351898310974	23	0.55336560664383
"21_16"	"23_3"	0.124579849982659	21	0.451903748180777	23	0.55336560664383
"21_17"	"23_3"	0.0798314615663753	21	0.235272303026106	23	0.55336560664383
"21_18"	"23_3"	0.0929036051224709	21	0.0234925114964121	23	0.55336560664383
"21_19"	"23_3"	0.0590455696349704	21	0.360111012478713	23	0.55336560664383
"21_20"	"23_3"	0.116592393044564	21	0.162144273956483	23	0.55336560664383
"21_21"	"23_3"	0.116077555573952	21	0.655184077270149	23	0.55336560664383
"21_1"	"23_4"	0.0781607513776949	21	0.110355515401671	23	0.260511195174803
"21_2"	"23_4"	0.139426526697663	21	0.945675629175727	23	0.260511195174803
"21_3"	"23_4"	0.0855402769258938	21	0.678347544978218	23	0.260511195174803
"21_4"	"23_4"	0.0917426923833565	21	0.546506481678439	23	0.260511195174803
"21_5"	"23_4"	0.0913944916359567	21	0.803144371229868	23	0.260511195174803
"21_6"	"23_4"	0.108964847818613	21	0.291835400997621	23	0.260511195174803
"21_7"	"23_4"	0.13334778008809	21	0.424667839223914	23	0.260511195174803
"21_8"	"23_4"	0.0976129521252316	21	0.610507250340355	23	0.260511195174803
"21_9"	"23_4"	0.070060460427595	21	0.858812625270469	23	0.260511195174803
"21_10"	"23_4"	0.0888267819262197	21	0.569669949386508	23	0.260511195174803
"21_11"	"23_4"	0.123668766441685	21	0.50807248392792	23	0.260511195174803
"21_12"	"23_4"	0.776248789959673	21	0.260511195174803	23	0.260511195174803
"21_13"	"23_4"	0.103656956648374	21	0.738158853122281	23	0.260511195174803
"21_14"	"23_4"	0.119221032219104	21	0.383274480186782	23	0.260511195174803
"21_15"	"23_4"	0.0928487918414615	21	0.13351898310974	23	0.260511195174803
"21_16"	"23_4"	0.144996604942948	21	0.451903748180777	23	0.260511195174803
"21_17"	"23_4"	0.0902579798231894	21	0.235272303026106	23	0.260511195174803
"21_18"	"23_4"	0.0927968615580969	21	0.0234925114964121	23	0.260511195174803
"21_19"	"23_4"	0.106209292001413	21	0.360111012478713	23	0.260511195174803
"21_20"	"23_4"	0.109850445184917	21	0.162144273956483	23	0.260511195174803
"21_21"	"23_4"	0.112990416112568	21	0.655184077270149	23	0.260511195174803
"21_1"	"23_5"	0.0762090466343419	21	0.110355515401671	23	0.732310145219118
"21_2"	"23_5"	0.231552962689884	21	0.945675629175727	23	0.732310145219118
"21_3"	"23_5"	0.383966904799243	21	0.678347544978218	23	0.732310145219118
"21_4"	"23_5"	0.11613593996259	21	0.546506481678439	23	0.732310145219118
"21_5"	"23_5"	0.394926753704713	21	0.803144371229868	23	0.732310145219118
"21_6"	"23_5"	0.0928625796739101	21	0.291835400997621	23	0.732310145219118
"21_7"	"23_5"	0.0908334432931521	21	0.424667839223914	23	0.732310145219118
"21_8"	"23_5"	0.120248129639201	21	0.610507250340355	23	0.732310145219118
"21_9"	"23_5"	0.084429209689209	21	0.858812625270469	23	0.732310145219118
"21_10"	"23_5"	0.0816156086992353	21	0.569669949386508	23	0.732310145219118
"21_11"	"23_5"	0.097279799762373	21	0.50807248392792	23	0.732310145219118
"21_12"	"23_5"	0.0892983235204412	21	0.260511195174803	23	0.732310145219118
"21_13"	"23_5"	0.112525579949642	21	0.738158853122281	23	0.732310145219118
"21_14"	"23_5"	0.0873807412093853	21	0.383274480186782	23	0.732310145219118
"21_15"	"23_5"	0.091514486112818	21	0.13351898310974	23	0.732310145219118
"21_16"	"23_5"	0.0952017359830643	21	0.451903748180777	23	0.732310145219118
"21_17"	"23_5"	0.128400693350696	21	0.235272303026106	23	0.732310145219118
"21_18"	"23_5"	0.0784882661086753	21	0.0234925114964121	23	0.732310145219118
"21_19"	"23_5"	0.0736786753710447	21	0.360111012478713	23	0.732310145219118
"21_20"	"23_5"	0.125885808127859	21	0.162144273956483	23	0.732310145219118
"21_21"	"23_5"	0.112600527195719	21	0.655184077270149	23	0.732310145219118
"21_1"	"23_6"	0.0869690169286475	21	0.110355515401671	23	0.61256131630118
"21_2"	"23_6"	0.149801296861657	21	0.945675629175727	23	0.61256131630118
"21_3"	"23_6"	0.47059243376613	21	0.678347544978218	23	0.61256131630118
"21_4"	"23_6"	0.258696486736912	21	0.546506481678439	23	0.61256131630118
"21_5"	"23_6"	0.17147013431426	21	0.803144371229868	23	0.61256131630118
"21_6"	"23_6"	0.150635466787529	21	0.291835400997621	23	0.61256131630118
"21_7"	"23_6"	0.123053622920164	21	0.424667839223914	23	0.61256131630118
"21_8"	"23_6"	0.528650929230935	21	0.610507250340355	23	0.61256131630118
"21_9"	"23_6"	0.100527683092619	21	0.858812625270469	23	0.61256131630118
"21_10"	"23_6"	0.11031066857193	21	0.569669949386508	23	0.61256131630118
"21_11"	"23_6"	0.108163992873807	21	0.50807248392792	23	0.61256131630118
"21_12"	"23_6"	0.0973481298862934	21	0.260511195174803	23	0.61256131630118
"21_13"	"23_6"	0.169167514016731	21	0.738158853122281	23	0.61256131630118
"21_14"	"23_6"	0.114466832565456	21	0.383274480186782	23	0.61256131630118
"21_15"	"23_6"	0.138739412966703	21	0.13351898310974	23	0.61256131630118
"21_16"	"23_6"	0.159212409062955	21	0.451903748180777	23	0.61256131630118
"21_17"	"23_6"	0.117506617680624	21	0.235272303026106	23	0.61256131630118
"21_18"	"23_6"	0.0997283825526473	21	0.0234925114964121	23	0.61256131630118
"21_19"	"23_6"	0.0920223692069563	21	0.360111012478713	23	0.61256131630118
"21_20"	"23_6"	0.206169884943901	21	0.162144273956483	23	0.61256131630118
"21_21"	"23_6"	0.446347136806447	21	0.655184077270149	23	0.61256131630118
"21_1"	"23_7"	0.0881532883830907	21	0.110355515401671	23	0.362036561065098
"21_2"	"23_7"	0.0933900708131943	21	0.945675629175727	23	0.362036561065098
"21_3"	"23_7"	0.171403437270699	21	0.678347544978218	23	0.362036561065098
"21_4"	"23_7"	0.128172782102245	21	0.546506481678439	23	0.362036561065098
"21_5"	"23_7"	0.113402433972887	21	0.803144371229868	23	0.362036561065098
"21_6"	"23_7"	0.149499449583946	21	0.291835400997621	23	0.362036561065098
"21_7"	"23_7"	0.149542017582709	21	0.424667839223914	23	0.362036561065098
"21_8"	"23_7"	0.104618874470731	21	0.610507250340355	23	0.362036561065098
"21_9"	"23_7"	0.0934834862494385	21	0.858812625270469	23	0.362036561065098
"21_10"	"23_7"	0.130068585638975	21	0.569669949386508	23	0.362036561065098
"21_11"	"23_7"	0.106190934883759	21	0.50807248392792	23	0.362036561065098
"21_12"	"23_7"	0.10411763622255	21	0.260511195174803	23	0.362036561065098
"21_13"	"23_7"	0.103309336395522	21	0.738158853122281	23	0.362036561065098
"21_14"	"23_7"	0.615403117554628	21	0.383274480186782	23	0.362036561065098
"21_15"	"23_7"	0.0853684198852757	21	0.13351898310974	23	0.362036561065098
"21_16"	"23_7"	0.150194533248044	21	0.451903748180777	23	0.362036561065098
"21_17"	"23_7"	0.0817748505350752	21	0.235272303026106	23	0.362036561065098
"21_18"	"23_7"	0.164736017681376	21	0.0234925114964121	23	0.362036561065098
"21_19"	"23_7"	0.0839835459114025	21	0.360111012478713	23	0.362036561065098
