"x"	"y"	"k"	"size"	"name"	"p"
10	0.378698404902879	13	0.0416841883936081	"13_10"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4120e-02, 3.8341e-02, 2.6897e-02, 1.0298e-01, 5.6381e-02, 1.6281e-01, 1.6363e-01, 1.1768e-01, 1.6822e-01, 3.1300e-01, 2.8298e-01, 1.9619e-01, 1.1473e-01, 7.0847e-02, 9.6913e-02, 7.1033e-02, 1.5964e-01, 1.5807e-01, 1.4283e-01, 1.5635e-01, 1.3632e-01, 2.3224e-01, 1.3435e-01, 6.0314e-02, 3.6795e-02, 0.0000e+00, 1.5333e-02, 2.0830e-02, 0.0000e+00, 3.0211e-05, 4.4999e-03, 1.6357e-04, 1.3117e-03, 2.2369e-02, 1.3514e-02, 2.4957e-02, 4.7911e-04, 0.0000e+00, 0.0000e+00, 2.1512e-02, 0.0000e+00, 0.0000e+00, 7.9305e-02, 3.1580e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0996e-02, 1.4417e-02, 1.4626e-02, 0.0000e+00, 7.1447e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0525e-02, 1.2749e-03, 1.6459e-04, 1.2333e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.5103e-03, 4.5099e-02, 0.0000e+00"
11	0.260511195174803	13	0.00931655252513116	"13_11"	"2.8485e-03, 5.5584e-02, 1.7620e-02, 0.0000e+00, 7.1947e-03, 1.2759e-02, 0.0000e+00, 1.3470e-04, 2.0963e-01, 1.6579e-02, 0.0000e+00, 2.7911e-04, 0.0000e+00, 5.4352e-03, 0.0000e+00, 9.1016e-03, 5.9008e-02, 7.7177e-02, 0.0000e+00, 0.0000e+00, 3.2527e-04, 1.2524e-02, 7.4275e-02, 0.0000e+00, 7.6912e-03, 3.7039e-03, 0.0000e+00, 2.0562e-02, 2.1372e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.6064e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8979e-04, 2.1337e-03, 0.0000e+00, 2.3051e-04, 0.0000e+00, 9.6961e-03, 2.0734e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.5616e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0815e-02, 0.0000e+00, 2.1981e-04, 4.5811e-03, 2.5654e-03, 0.0000e+00, 5.5409e-05, 0.0000e+00, 2.7676e-03, 0.0000e+00, 0.0000e+00"
12	0.291835400997621	13	0.0249559453722616	"13_12"	"0.0000e+00, 5.7125e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.2854e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0466e-04, 1.3044e-02, 0.0000e+00, 1.0758e-02, 3.4215e-02, 3.4141e-02, 6.0167e-02, 7.0138e-02, 3.9561e-02, 4.8660e-02, 6.3763e-02, 4.8171e-02, 7.0445e-02, 1.6029e-02, 3.5311e-02, 9.8867e-02, 7.4273e-02, 1.4712e-01, 0.0000e+00, 1.7008e-01, 1.3421e-01, 1.2561e-01, 8.4922e-02, 1.1322e-01, 9.7377e-02, 3.3264e-02, 6.7287e-02, 8.6100e-02, 5.9036e-02, 6.6276e-02, 5.0568e-02, 2.2539e-02, 6.0831e-03, 0.0000e+00, 2.5792e-02, 0.0000e+00, 1.7288e-04, 1.6778e-02, 1.9597e-02, 3.7697e-05, 2.8159e-03, 2.6516e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.6616e-05, 7.2728e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.4572e-04, 0.0000e+00, 4.9377e-04, 4.9334e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1762e-03, 1.0391e-04, 0.0000e+00"
13	0.495756079504949	13	0.0222989006367896	"13_13"	"1.6885e-02, 6.1617e-03, 5.9749e-03, 0.0000e+00, 8.7413e-04, 0.0000e+00, 0.0000e+00, 2.0205e-04, 1.6626e-02, 1.6860e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.3834e-02, 0.0000e+00, 1.6855e-04, 5.0251e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.1559e-04, 5.4451e-05, 1.0574e-02, 0.0000e+00, 0.0000e+00, 2.2224e-03, 9.3530e-03, 1.3880e-01, 5.7763e-05, 1.6641e-02, 4.0411e-03, 7.3828e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.0361e-03, 6.0456e-05, 2.3938e-02, 0.0000e+00, 0.0000e+00, 2.4878e-02, 5.6348e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.6388e-04, 4.0227e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5545e-03, 0.0000e+00, 5.3233e-05, 9.9000e-03, 2.5496e-04, 0.0000e+00, 0.0000e+00, 3.9101e-02, 0.0000e+00, 9.9793e-03, 1.1631e-02, 1.4011e-02, 1.5205e-01, 1.3852e-03, 1.1004e-02, 3.0098e-02, 1.3381e-01, 3.3882e-01"
1	0.105857150538076	15	0.0198608774880852	"15_1"	"0.00090823, 0.00237484, 0.00189001, 0.00480887, 0.00121033, 0.00653677, 0.00031131, 0.00188578, 0.00155970, 0.00230415, 0.01459979, 0.00258173, 0.00477375, 0.00611455, 0.00439338, 0.00280915, 0.00310375, 0.00291754, 0.00535515, 0.00364596, 0.00435857, 0.00294038, 0.00280956, 0.00246097, 0.00017970, 0.00209889, 0.01523988, 0.00402092, 0.00404344, 0.00094554, 0.01164795, 0.00068555, 0.00776680, 0.00163137, 0.00359993, 0.00256256, 0.00322884, 0.00326462, 0.00302445, 0.00338497, 0.00063881, 0.00147645, 0.00309912, 0.00796328, 0.00249889, 0.00338877, 0.01181260, 0.00276609, 0.00172712, 0.00443837, 0.00452369, 0.01518580, 0.00272846, 0.00098429, 0.00597600, 0.00445013, 0.00092567, 0.00106465, 0.00083301, 0.00244761, 0.00731762, 0.00372084, 0.02256240, 0.00217053, 0.01463929, 0.02054644, 0.11998027, 0.21353148, 0.22388142, 0.13647696, 0.13083789, 0.04714236, 0.01177523"
2	0.626096390949382	15	0.501102617245384	"15_2"	"0.50605, 0.53389, 0.55359, 0.49806, 0.51829, 0.51571, 0.51983, 0.50950, 0.52462, 0.53670, 0.54231, 0.46980, 0.50622, 0.50934, 0.55278, 0.54166, 0.46397, 0.52929, 0.45935, 0.46564, 0.46246, 0.49306, 0.48355, 0.49550, 0.51218, 0.53300, 0.53912, 0.48918, 0.52605, 0.41121, 0.50205, 0.49718, 0.48988, 0.46977, 0.48383, 0.48836, 0.43835, 0.47639, 0.51609, 0.50763, 0.44940, 0.45438, 0.48188, 0.49450, 0.47419, 0.50794, 0.48489, 0.49219, 0.51647, 0.46186, 0.50481, 0.51662, 0.50208, 0.53297, 0.52025, 0.52432, 0.50597, 0.48543, 0.49253, 0.50594, 0.49807, 0.51724, 0.52516, 0.52748, 0.52706, 0.47792, 0.53848, 0.51388, 0.54135, 0.54711, 0.57172, 0.48358, 0.44598"
3	0.291835400997621	15	0.0557453742640875	"15_3"	"0.0096190, 0.0241335, 0.0196927, 0.0106482, 0.0462614, 0.0074167, 0.0301351, 0.0252559, 0.0055751, 0.0442846, 0.0515287, 0.0484946, 0.0867344, 0.0227597, 0.0385265, 0.0725883, 0.0671741, 0.1284818, 0.1927110, 0.0851982, 0.1575592, 0.1628641, 0.1229056, 0.1692686, 0.0495256, 0.1132169, 0.1883803, 0.1077149, 0.2597043, 0.0017965, 0.2642776, 0.2146812, 0.1877457, 0.1140147, 0.2033959, 0.1617687, 0.0821337, 0.1574875, 0.1373874, 0.1131956, 0.0864520, 0.0456223, 0.0620950, 0.0617154, 0.0116088, 0.0807029, 0.0112392, 0.0240304, 0.0647052, 0.0423353, 0.0186979, 0.0144315, 0.0096841, 0.0105122, 0.0112827, 0.0028652, 0.0367491, 0.0031673, 0.0145777, 0.0343175, 0.0038264, 0.0176024, 0.0081198, 0.0090507, 0.0080011, 0.0027706, 0.0038481, 0.0044975, 0.0014683, 0.0028370, 0.0017297, 0.0014202, 0.0022970"
4	0.37869840490288	15	0.0501490598341944	"15_4"	"0.00334393, 0.00551990, 0.02280210, 0.01423034, 0.03314954, 0.02614708, 0.09575992, 0.17813847, 0.04586182, 0.21973699, 0.22798580, 0.14670481, 0.23263632, 0.24723147, 0.27593782, 0.23557503, 0.12555424, 0.09523285, 0.12978803, 0.07078200, 0.19652615, 0.15736455, 0.17291582, 0.18926402, 0.06462047, 0.11587135, 0.10442342, 0.03929389, 0.05239140, 0.00028366, 0.04159981, 0.04013078, 0.03154665, 0.00543790, 0.03713926, 0.01941006, 0.00410332, 0.03028837, 0.01492921, 0.05243832, 0.03710407, 0.00546287, 0.02310250, 0.04672897, 0.00632631, 0.01160966, 0.02115947, 0.02910160, 0.03071799, 0.01242745, 0.00486297, 0.00548097, 0.00710937, 0.00401591, 0.05038964, 0.00557791, 0.06905489, 0.00194299, 0.00893887, 0.01437968, 0.00080997, 0.00071555, 0.00529118, 0.03386846, 0.04259902, 0.00178307, 0.02195363, 0.00170401, 0.00055409, 0.00666265, 0.00581194, 0.02435054, 0.00096716"
5	0.177043728023148	15	0.0400396491649646	"15_5"	"0.00685299, 0.00365854, 0.00658456, 0.00166838, 0.00127757, 0.00546826, 0.03710852, 0.01609644, 0.00507732, 0.01685962, 0.00314898, 0.00111642, 0.00154643, 0.00794891, 0.01363073, 0.00342716, 0.00025865, 0.00319278, 0.00431387, 0.00180203, 0.05171741, 0.00201470, 0.01895178, 0.00561409, 0.00442064, 0.02197667, 0.01259903, 0.00235371, 0.00190619, 0.00160741, 0.00730968, 0.00706639, 0.01793077, 0.00280958, 0.00695986, 0.00245352, 0.00275797, 0.00302279, 0.00257400, 0.00327022, 0.00138408, 0.00358039, 0.00974813, 0.00293093, 0.01837793, 0.00188265, 0.00080280, 0.00806777, 0.00919072, 0.00675999, 0.00218645, 0.00256449, 0.00714780, 0.00188984, 0.00425491, 0.00371861, 0.01851338, 0.00274148, 0.05920800, 0.02891235, 0.02396380, 0.21089539, 0.27038270, 0.18732083, 0.24218578, 0.27020354, 0.15244203, 0.08531203, 0.07458097, 0.12959938, 0.13706497, 0.15015587, 0.04765704"
6	0.766494818358603	15	0.0473024049821779	"15_6"	"0.12174380, 0.00725289, 0.01304719, 0.12728789, 0.01479290, 0.01187932, 0.00211693, 0.00545528, 0.06009823, 0.01669102, 0.00297721, 0.16763772, 0.00813555, 0.00740539, 0.02523375, 0.01736053, 0.11613213, 0.02912033, 0.02350316, 0.21519571, 0.01236014, 0.01660768, 0.01343482, 0.02899331, 0.21330506, 0.01345762, 0.01760563, 0.06580582, 0.01461414, 0.00170197, 0.02888215, 0.03949797, 0.02732764, 0.07610042, 0.04061919, 0.01733820, 0.24626665, 0.02164319, 0.07870013, 0.04125072, 0.02629758, 0.10198583, 0.02191920, 0.01587126, 0.10166382, 0.03300910, 0.02557486, 0.01089149, 0.02874414, 0.12065551, 0.03713198, 0.01734802, 0.07401430, 0.01653608, 0.01400774, 0.00182882, 0.02485421, 0.05600064, 0.00503012, 0.01499159, 0.04496704, 0.00925440, 0.00196339, 0.00393153, 0.00092320, 0.08876941, 0.00986680, 0.00689983, 0.04441058, 0.00214924, 0.00096866, 0.06300658, 0.01153344"
7	0.837240598599599	15	0.0277719372021306	"15_7"	"0.0543698, 0.0098203, 0.0031094, 0.0424947, 0.0068585, 0.0129478, 0.0075960, 0.0139413, 0.0051437, 0.0043273, 0.0044086, 0.0067683, 0.0024205, 0.0052993, 0.0049566, 0.0219675, 0.0216154, 0.0071562, 0.0062477, 0.0193613, 0.0056596, 0.0010890, 0.0023498, 0.0019995, 0.0116806, 0.0012964, 0.0166153, 0.0178817, 0.0119570, 0.0201399, 0.0111131, 0.0237832, 0.0081503, 0.0238663, 0.0038999, 0.0019083, 0.0039015, 0.0177740, 0.0054698, 0.0112450, 0.0131488, 0.2123874, 0.0158337, 0.0117790, 0.0028468, 0.0069030, 0.0052182, 0.0144067, 0.0033925, 0.0101741, 0.0101783, 0.0154875, 0.0234033, 0.0775227, 0.0165894, 0.2292429, 0.0066648, 0.0926779, 0.1677560, 0.0089746, 0.0596581, 0.0039117, 0.0094176, 0.0110574, 0.0012749, 0.0215066, 0.0176616, 0.0143863, 0.0244909, 0.0034818, 0.0035287, 0.0016626, 0.0481890"
8	0.71295939485464	15	0.0552009491769795	"15_8"	"0.0027660, 0.0026958, 0.0068894, 0.0214927, 0.0368478, 0.0164048, 0.0240334, 0.0240436, 0.0060397, 0.0127009, 0.0053246, 0.0072916, 0.0182209, 0.0023099, 0.0020840, 0.0098882, 0.0025495, 0.0055598, 0.0081071, 0.0260246, 0.0184751, 0.0305472, 0.0237025, 0.0263016, 0.0023361, 0.0038274, 0.0029710, 0.0010134, 0.0172135, 0.0021747, 0.0076068, 0.0230976, 0.0073353, 0.0124468, 0.0317994, 0.0151573, 0.0046415, 0.0174717, 0.0059202, 0.0032129, 0.0161299, 0.0021778, 0.0166789, 0.0337886, 0.0105966, 0.0451836, 0.0111818, 0.0458134, 0.0534172, 0.0790031, 0.1714857, 0.1176145, 0.1661671, 0.1700854, 0.1972080, 0.1564557, 0.2328983, 0.2175880, 0.2008202, 0.2921830, 0.2031896, 0.1617612, 0.0430283, 0.1303547, 0.0748670, 0.0451802, 0.0395165, 0.0260908, 0.0484278, 0.0438016, 0.0420674, 0.0021822, 0.0042797"
9	0.602932923241313	15	0.0562616394328968	"15_9"	"0.0275771, 0.0434531, 0.0521888, 0.0146720, 0.0155325, 0.0137649, 0.0589004, 0.0228314, 0.0019579, 0.0105092, 0.0286843, 0.0039424, 0.0356350, 0.0046878, 0.0058578, 0.0179224, 0.0047665, 0.0066057, 0.0465601, 0.0054061, 0.0092376, 0.0032126, 0.0073559, 0.0128432, 0.0023002, 0.0043830, 0.0126540, 0.0036613, 0.0127079, 0.0010401, 0.0272776, 0.0126035, 0.0647234, 0.0191535, 0.0811184, 0.2087672, 0.1380331, 0.1889245, 0.1209781, 0.1694205, 0.1454352, 0.0855972, 0.2429706, 0.2311010, 0.0896755, 0.1692501, 0.1699639, 0.2067078, 0.1730200, 0.1781495, 0.1294153, 0.2193896, 0.1626316, 0.1223277, 0.1409380, 0.0304499, 0.0621587, 0.0129355, 0.0041651, 0.0389067, 0.0109485, 0.0186996, 0.0031281, 0.0550823, 0.0584692, 0.0184068, 0.0456833, 0.0217051, 0.0228841, 0.0653370, 0.0247008, 0.0024593, 0.0023454"
10	0.260511195174803	15	0.0145029836997877	"15_10"	"0.00660529, 0.08068036, 0.03060602, 0.00574120, 0.01472566, 0.02489001, 0.00454517, 0.01286369, 0.23830225, 0.01241992, 0.00555365, 0.00470990, 0.00289115, 0.02058564, 0.01199730, 0.00927018, 0.06983447, 0.08901244, 0.00550390, 0.00410695, 0.00195160, 0.01606316, 0.07534736, 0.00507575, 0.01832950, 0.00543243, 0.00137544, 0.03566525, 0.00473660, 0.00170197, 0.00451655, 0.00464062, 0.00570524, 0.01135917, 0.01187976, 0.00294422, 0.00702946, 0.00187413, 0.00379665, 0.00556512, 0.00393931, 0.00225159, 0.00101426, 0.00569596, 0.00075916, 0.01418262, 0.00137623, 0.00172881, 0.00376264, 0.01686582, 0.01225167, 0.00251421, 0.00122973, 0.00106303, 0.00143424, 0.00256035, 0.00074054, 0.00127758, 0.00205049, 0.00158075, 0.00357502, 0.00300530, 0.01743760, 0.00077811, 0.00263771, 0.00334668, 0.00493340, 0.00547517, 0.00152376, 0.00545908, 0.00726493, 0.00124697, 0.00307075"
11	0.436737715880843	15	0.0418130982418199	"15_11"	"0.21079140, 0.22984596, 0.23771491, 0.23381913, 0.28200646, 0.27938404, 0.19687442, 0.16204203, 0.05266476, 0.08648983, 0.08135807, 0.12577190, 0.07207692, 0.02622461, 0.01419398, 0.02314737, 0.01529707, 0.04662556, 0.09468204, 0.08163607, 0.03343742, 0.03141846, 0.01067634, 0.01730370, 0.00492381, 0.01228471, 0.00330106, 0.00728996, 0.03338725, 0.00141831, 0.03690497, 0.02678901, 0.04319685, 0.01456149, 0.03983920, 0.01979172, 0.03575272, 0.02013179, 0.02084942, 0.04320138, 0.04088368, 0.02716669, 0.03132924, 0.01548416, 0.02919593, 0.04053969, 0.02798326, 0.02823719, 0.06939304, 0.02171390, 0.02454103, 0.02780711, 0.00630236, 0.00618135, 0.01180858, 0.00432821, 0.01300565, 0.00660084, 0.00349225, 0.02763755, 0.00209474, 0.02227735, 0.00505824, 0.00278483, 0.00413241, 0.00194766, 0.00754810, 0.00905078, 0.00163458, 0.02996045, 0.00691898, 0.00169726, 0.00053194"
12	0.516069919336054	15	0.0126556930593936	"15_12"	"0.00123849, 0.00487805, 0.00481649, 0.00682075, 0.00504303, 0.05185418, 0.00342444, 0.00511853, 0.00328533, 0.00168596, 0.00171762, 0.00219796, 0.01163182, 0.07751885, 0.01734820, 0.00544974, 0.00181052, 0.00115601, 0.00334697, 0.00054480, 0.01027843, 0.04519466, 0.01312832, 0.01484273, 0.07310236, 0.13741589, 0.03295555, 0.00215757, 0.00115527, 0.00340393, 0.00618054, 0.00284765, 0.00081503, 0.00045316, 0.00185996, 0.00038166, 0.00100901, 0.03911493, 0.03236808, 0.02415376, 0.00287463, 0.00280526, 0.00574745, 0.01692197, 0.00094895, 0.00784437, 0.21067722, 0.08096583, 0.01461880, 0.02178218, 0.00147020, 0.01734802, 0.00553378, 0.00496083, 0.01109146, 0.00316996, 0.00083310, 0.00135743, 0.00041651, 0.00356943, 0.00100547, 0.00186042, 0.00678869, 0.00442297, 0.00241790, 0.00071323, 0.00340405, 0.00201129, 0.00121901, 0.00429849, 0.01653636, 0.00263249, 0.00033851"
13	0.91031205821486	15	0.0122426809243462	"15_13"	"0.01127028, 0.00763800, 0.01432752, 0.00333677, 0.00719473, 0.01187932, 0.00442065, 0.01037177, 0.00481184, 0.00500169, 0.00240467, 0.00362837, 0.01364889, 0.00122291, 0.00270362, 0.01129277, 0.00328850, 0.00319278, 0.01123094, 0.01630207, 0.02751756, 0.02107269, 0.00699837, 0.01207414, 0.00941633, 0.00827212, 0.01534991, 0.01114743, 0.00906885, 0.00104009, 0.00415998, 0.00290038, 0.00182184, 0.01111749, 0.00887982, 0.00681533, 0.01641329, 0.00435282, 0.00398970, 0.00206540, 0.00117115, 0.00273143, 0.00580380, 0.00768678, 0.24754855, 0.05823659, 0.00309651, 0.00461015, 0.00863558, 0.01317856, 0.00523994, 0.00201136, 0.00830067, 0.00393716, 0.00860544, 0.00341380, 0.01832824, 0.00143728, 0.00579905, 0.01458365, 0.01759580, 0.01445404, 0.00156406, 0.00184290, 0.00057150, 0.00641905, 0.00128268, 0.00128499, 0.00202244, 0.01319635, 0.00152218, 0.00090059, 0.00062866"
14	0.492906451627985	15	0.0312474968961512	"15_14"	"0.02443958, 0.02535302, 0.01908304, 0.00078512, 0.00927918, 0.01024513, 0.00143204, 0.00538793, 0.03102807, 0.01449927, 0.01362647, 0.00226773, 0.00107577, 0.05829200, 0.02844429, 0.01702343, 0.06680461, 0.00616536, 0.00319821, 0.00251446, 0.00520427, 0.01099918, 0.02794238, 0.01276628, 0.02778177, 0.01500093, 0.01380942, 0.17381497, 0.01588494, 0.03167549, 0.01800677, 0.00711913, 0.00968453, 0.00371590, 0.00227995, 0.00436181, 0.01422710, 0.00544103, 0.03507079, 0.00252438, 0.00202289, 0.01232836, 0.00490224, 0.00287563, 0.00221421, 0.00771886, 0.01118183, 0.00628133, 0.00511966, 0.00737453, 0.00486297, 0.00754262, 0.00180616, 0.00354345, 0.00301190, 0.00749817, 0.00411923, 0.00875675, 0.00932334, 0.00183570, 0.00354709, 0.00581978, 0.04459235, 0.00172004, 0.01644173, 0.02131453, 0.02999507, 0.08592659, 0.00487602, 0.00851100, 0.03404138, 0.21510218, 0.40209875"
15	0.997175062120118	15	0.0341035383876006	"15_15"	"0.0124262, 0.0188062, 0.0136569, 0.0141322, 0.0075309, 0.0054683, 0.0135110, 0.0070717, 0.0139709, 0.0157918, 0.0143708, 0.0070823, 0.0023533, 0.0030573, 0.0019151, 0.0106186, 0.0378362, 0.0462953, 0.0060989, 0.0018439, 0.0032527, 0.0055540, 0.0179301, 0.0056910, 0.0058942, 0.0124699, 0.0236026, 0.0389997, 0.0351779, 0.5198563, 0.0284662, 0.0969783, 0.0963659, 0.2335579, 0.0428991, 0.0479799, 0.0021526, 0.0128166, 0.0188546, 0.0174412, 0.1731168, 0.0400487, 0.0738716, 0.0449594, 0.0015499, 0.0116097, 0.0038420, 0.0441999, 0.0170861, 0.0032776, 0.0683455, 0.0186554, 0.0218661, 0.0434663, 0.0031553, 0.0201170, 0.0051837, 0.1070240, 0.0250545, 0.0097394, 0.1194280, 0.0087774, 0.0355075, 0.0281350, 0.0037807, 0.0191749, 0.0034040, 0.0082407, 0.0066768, 0.0011176, 0.0152909, 0.0024593, 0.0183036"
1	0.378698404902879	17	0.00833533581641235	"17_1"	"0.0000e+00, 0.0000e+00, 2.6216e-03, 0.0000e+00, 6.7240e-05, 6.4111e-03, 0.0000e+00, 6.8023e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.3874e-03, 1.5375e-01, 1.0189e-01, 2.9496e-02, 8.8679e-03, 3.0276e-03, 4.3882e-03, 0.0000e+00, 1.1970e-02, 6.4144e-02, 2.4367e-02, 3.9376e-02, 2.2463e-02, 1.5600e-01, 7.9170e-02, 2.3276e-02, 7.4515e-03, 0.0000e+00, 5.9428e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3790e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.6911e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.4746e-03, 0.0000e+00, 5.5992e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.0480e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.0397e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.8668e-05, 0.0000e+00, 2.7705e-05, 0.0000e+00, 0.0000e+00, 2.4247e-04, 0.0000e+00"
2	0.746156288530416	17	0.0047746705915335	"17_2"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4721e-03, 1.3448e-04, 1.8856e-04, 0.0000e+00, 8.7554e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.8843e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.4836e-03, 1.1085e-04, 5.5048e-05, 0.0000e+00, 4.8864e-02, 1.8735e-02, 1.0346e-02, 0.0000e+00, 1.1536e-03, 1.4725e-01, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.7277e-04, 0.0000e+00, 5.7480e-03, 1.4383e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.5391e-03, 8.8803e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.1683e-05, 5.4626e-04, 4.5463e-02, 7.5426e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8513e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.0599e-03, 0.0000e+00, 1.7585e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
3	0.516069919336054	17	0.0202325884096279	"17_3"	"2.7618e-02, 9.7561e-03, 0.0000e+00, 9.8140e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2577e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.8127e-02, 2.1404e-03, 4.6070e-03, 8.0661e-02, 0.0000e+00, 7.4377e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.6905e-05, 8.0865e-03, 0.0000e+00, 4.1813e-03, 1.6198e-01, 6.7006e-03, 2.7799e-02, 6.6560e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7542e-02, 0.0000e+00, 6.9204e-04, 2.1003e-02, 0.0000e+00, 5.5301e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.7939e-04, 0.0000e+00, 6.6321e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.6606e-04, 0.0000e+00, 0.0000e+00, 1.3908e-02, 1.7908e-02, 6.8579e-02, 0.0000e+00, 0.0000e+00, 1.1970e-02, 8.9262e-02, 3.6975e-01"
4	0.625844219200757	17	0.584065491209099	"17_4"	"0.58374, 0.63703, 0.64468, 0.58654, 0.60785, 0.59057, 0.58969, 0.60082, 0.59315, 0.60723, 0.61869, 0.56568, 0.59457, 0.59216, 0.65529, 0.64498, 0.54955, 0.61087, 0.54853, 0.58189, 0.56245, 0.60125, 0.57841, 0.60332, 0.62371, 0.63973, 0.63083, 0.58898, 0.60663, 0.46823, 0.59999, 0.60544, 0.59752, 0.55893, 0.57071, 0.58416, 0.53108, 0.58950, 0.63417, 0.61698, 0.53772, 0.53665, 0.59187, 0.58823, 0.56073, 0.60515, 0.57440, 0.59442, 0.60381, 0.56961, 0.59973, 0.59858, 0.58128, 0.59912, 0.59210, 0.56895, 0.57665, 0.55955, 0.57106, 0.58620, 0.57086, 0.61451, 0.58077, 0.59821, 0.58913, 0.56488, 0.59092, 0.57755, 0.60125, 0.59418, 0.59697, 0.54368, 0.49323"
5	0.105857150538076	17	0.0131112579598702	"17_5"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5287e-02, 1.3955e-04, 2.7567e-03, 2.0382e-04, 0.0000e+00, 1.1237e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.1880e-05, 0.0000e+00, 1.2159e-02, 1.5691e-03, 8.0869e-04, 0.0000e+00, 4.7543e-03, 0.0000e+00, 1.5246e-02, 0.0000e+00, 5.6999e-03, 1.3249e-02, 3.3634e-05, 0.0000e+00, 9.6525e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.9443e-04, 3.4286e-03, 0.0000e+00, 0.0000e+00, 1.3762e-03, 5.7627e-05, 0.0000e+00, 6.8283e-05, 9.4244e-04, 1.2923e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.9849e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.7200e-02, 9.2797e-02, 1.7833e-01, 1.9715e-01, 1.0643e-01, 4.7049e-02, 1.1084e-03, 9.6716e-05"
